Slope,Intercept,Predicted,R2
1.092703105494506,133.08901220879122,148.3868556857143,0.8859471373882014
1.255208448351649,133.2802224945055,150.85314077142857,0.8724084402997876
1.290702896703297,134.14187084615384,152.21171139999998,0.8832862920191504
1.316153523076923,135.33956164835163,153.76571097142855,0.885287330268773
1.180131694505494,137.54901064835164,154.07085437142857,0.8527584549852993
1.0266369824175814,139.62879241758242,154.00171017142856,0.7818163204600614
0.926812797802197,141.08461623076926,154.05999540000002,0.7117012293637058
0.9114284483516479,142.0085707802198,154.76856905714288,0.7027559032010051
0.8056262945054946,143.6120866483517,154.89085477142862,0.6421856740871379
0.7800662571428574,144.61592942857143,155.53685702857143,0.6278752775690133
0.7231872417582415,145.59823732967033,155.7228587142857,0.577307187989755
0.5023742153846154,147.9364780989011,154.96971711428571,0.41737916426273725
0.1658244813186816,150.75988703296704,153.0814297714286,0.06819399411653326
-0.13927448791208813,153.2967015164835,151.34685868571427,0.0771113802627501
-0.2679777252747255,154.1605462967033,150.40885814285716,0.2586341910770876
-0.3459774681318684,154.18911629670333,149.3454317428572,0.32843105175001464
-0.44648312527472556,154.67076601098904,148.42000225714287,0.47558157254809974
-0.44854912527472596,154.16911886813187,147.8894311142857,0.4775585373542205
-0.5687910329670335,154.59879031868132,146.63571585714286,0.6048920217555341
-0.6774504505494516,155.05945087912087,145.57514457142855,0.750099763498874
-0.6134067538461545,154.580552010989,145.99285745714286,0.6147961973814402
-0.37582416483516473,152.79725373626374,147.53571542857142,0.23103911837582414
-0.2232966857142852,151.53901257142857,148.4128589714286,0.08649312838737899
0.042769065934066444,149.36780464835167,149.9665715714286,0.003787345835385425
0.20109877802197887,147.95747387912087,150.77285677142856,0.09806072646428332
0.2751867626373637,147.11252806593407,150.96514274285715,0.2049245876762984
0.28918664615384737,147.1496721538461,151.19828519999996,0.22389432022336442
0.3691866285714298,146.81252885714284,151.98114165714284,0.3279750442784497
0.46059316703296804,146.38340917582414,152.8317135142857,0.45873855278963227
0.5292528615384623,146.5213185384615,153.93085859999997,0.5073463982233153
0.5733406637362644,146.69637445054943,154.72314374285713,0.550898660411735
0.638065846153846,146.92450629670327,155.85742814285712,0.5908379219943617
0.6433624461538462,147.882639010989,156.88971325714286,0.5916122640895892
0.5656043802197801,149.31725293406595,157.23571425714286,0.5639848875066482
0.6356700769230766,149.3560454945055,158.2554265714286,0.6252124662746046
0.801032802197802,148.57439634065935,159.78885557142857,0.8041136061147576
0.8083736615384615,148.99648225274726,160.31371351428572,0.8117926510399658
0.8102195406593399,149.32406665934067,160.66714022857144,0.8142292845403561
0.8050327758241755,150.0901108241758,161.36056968571427,0.8114294792923045
0.7316262417582418,151.63065990109888,161.87342728571426,0.819291160354455
0.7348129428571422,152.63747342857144,162.92485462857144,0.8182168543411611
0.7807468769230768,153.26296906593404,164.19342534285713,0.8138148655903596
0.764747232967033,154.2858235384615,164.99228479999996,0.8121268347218803
0.73404403956044,155.08109670329668,165.35771325714285,0.786097761930913
0.6662640307692305,156.27944705494505,165.6071434857143,0.7499699169819705
0.5600001472527469,157.4071408241758,165.24714288571425,0.6012103565511682
0.4602200373626372,158.26406336263736,164.7071438857143,0.42364892897877693
0.2859565780219783,159.73318245054946,163.73657454285717,0.18440317270711082
0.29397829010989046,160.14659139560442,164.2622874571429,0.19161110824531158
0.3063740945054946,160.4079090769231,164.6971464,0.20413534452758397
0.23259369670329688,161.4576904175824,164.71400217142855,0.13995031198491892
0.14292318021978004,162.76021979120878,164.7611443142857,0.0746657850192547
0.1504838461538462,163.19351486813187,165.30028871428573,0.08059170926004999
0.1523078307692309,163.48626305494503,165.61857268571427,0.08223009075073062
0.17243959340659334,163.34384697802196,165.75800128571427,0.10527597444266412
0.2427691890109889,162.75637529670328,166.15514394285714,0.21508826682264437
0.25441773626373637,162.53615397802199,166.0980022857143,0.2389230049797163
0.21230745934065964,162.85198105494504,165.82428548571428,0.16637715992597168
0.33272520879120826,162.2167050769231,166.87485800000002,0.33004533070403863
0.38624138021977966,162.36176193406592,167.76914125714285,0.3787198115402646
0.3630105428571428,163.16384985714285,168.24599745714283,0.3612882361915156
0.24806546373626415,164.62879416483517,168.10171065714286,0.2721042635617479
0.2448785340659346,164.78769606593409,168.21599554285717,0.26617039670572784
0.17441706593406636,165.35758464835166,167.79942357142858,0.13862413121717498
0.32435130109890153,164.8287929560439,169.36971117142855,0.26427267196760884
0.47650523296703307,164.18978125274722,170.86085451428568,0.41216142822403234
0.5865715032967037,163.65999843956044,171.8719994857143,0.5585577317758301
0.6972746065934069,163.3232968791209,173.0851413714286,0.6703597309442091
0.7292967604395606,163.70670186813186,173.9168565142857,0.6950723863713437
0.6994509340659345,164.44768878021975,174.24000185714283,0.6662220507246367
0.5720666901098905,165.99592796703294,174.0048616285714,0.5610537646221252
0.40786894945054986,167.82098330769225,173.53114859999994,0.42834762241634583
0.37815482637362585,168.34955337362632,173.64372094285707,0.386279253404913
0.43892389450549385,168.27735750549448,174.4222920285714,0.46220004363904077
0.47626447472527395,168.39516086813185,175.06286351428568,0.5079762455598715
0.4270772483516476,169.1683510659341,175.14743254285716,0.44840824039134364
0.24164840659340595,170.85263887912092,174.2357165714286,0.1960267090532174
-0.008571837362637337,173.16143378021982,173.0414280571429,0.0009001609123322485
0.003955876923076868,173.0260472087912,173.08142948571427,0.00019418517572644678
0.0864390703296701,172.54527990109892,173.75542688571431,0.07230955062126754
0.1568347999999998,172.41231185714284,174.60799905714285,0.15475538057218008
0.2605049758241758,171.8983571098901,175.54542677142857,0.3177230522006915
0.435361907692308,171.039786978022,177.13485368571432,0.50956883646553
0.5680213142857146,170.64341214285716,178.59571054285715,0.6078829627581194
0.6082193692307699,170.87835494505495,179.39342611428572,0.6445906897041132
0.6048351714285717,171.41373642857144,179.88142882857144,0.6412947464580315
0.5507914681318683,172.1854931318681,179.89657368571426,0.5714905643781394
0.630571951648352,171.98142550549446,180.80943282857137,0.669672106582885
0.7008579450549445,171.86856648351647,181.6805777142857,0.7533866358231892
0.7948575802197798,171.84856893406592,182.97657505714284,0.8091981217456505
0.7459563098901099,173.05461417582418,183.49800251428573,0.7964237085061224
0.672923076923077,174.46736349450552,183.8882865714286,0.7911834585283525
0.6434285406593406,175.6185718021978,184.62657137142858,0.8000320817647153
0.6059996725274722,176.5771458131868,185.06114122857142,0.7868153084435985
0.5910765208791205,177.23978316483516,185.51485445714286,0.7758638341100339
0.5106151868131862,178.3225293846154,185.471142,0.6986802556154696
0.5811425010989008,178.28714624175828,186.4231412571429,0.7627197670650938
0.6405047956043951,178.25121446153852,187.21828160000007,0.8348781326511834
0.5892302241758239,179.0422024615385,187.29142560000003,0.7720430138041979
0.5804611318681315,179.74011286813186,187.8665687142857,0.7681722790423502
0.5209668615384613,181.00274796703297,188.29628402857142,0.7948094467050076
0.5116043758241763,181.71725153846157,188.87971280000005,0.7945705952585331
0.6005937296703296,181.9791166703297,190.38742888571431,0.7290037784527741
0.6825498527472528,181.98373246153847,191.53943040000001,0.7812605037682946
0.6782861560439563,182.58856761538465,192.08457380000004,0.7779029422285875
0.6735827340659346,183.18527192307693,192.61543020000002,0.7740641417042832
0.6699560219780225,183.5460435494506,192.9254278571429,0.7689251598842894
0.5507252505494511,184.703845978022,192.41399948571433,0.5822877193612106
0.403098791208792,186.03033063736265,191.67371371428575,0.35623417913440636
0.2556485780219784,187.551207021978,191.1302871142857,0.19582668566812877
0.2048791516483521,188.18483436263736,191.0531424857143,0.13625287506132633
0.13228560659340663,189.01571516483511,190.86771365714282,0.06566791690950802
0.0898682945054942,189.9567022197802,191.21485834285713,0.03780254181896581
0.09367030329670306,190.333187010989,191.64457125714284,0.04048520254160959
0.15092322197802183,190.32164769230772,192.4345728,0.08609327902174413
0.13738474505494558,190.67604405494507,192.5994304857143,0.073235365399697
0.21868147252747253,189.92131867032967,192.98285928571428,0.20423593577938648
0.2822640505494501,189.4651631208791,193.4168598285714,0.33648132909535944
0.33217602197802126,189.25439426373623,193.90485857142852,0.43593863675741107
0.4129891340659335,188.84043892307696,194.62228680000004,0.6002116856802245
0.40815374945054855,189.05813345054946,194.77228594285714,0.5898812615407286
0.39848345714285677,189.646375,195.2251434,0.5828454733657633
0.3573185450549448,190.55296862637368,195.55542825714292,0.5719859265064734
0.3110769120879121,191.31692351648354,195.67200028571432,0.5241017472847171
0.17797781538461596,192.4608816703297,194.95257108571434,0.21718502496086822
0.0005711692307693151,193.82571694505495,193.83371331428572,2.4403474786494073e-06
-0.33243955604395614,195.46615452747253,190.81200074285715,0.1568584710871107
-0.7109890109890109,197.242419010989,187.28857285714287,0.33493890456807374
-0.9518239802197798,197.95582392307693,184.63028820000002,0.44505292312264466
-1.236351305494505,199.02263579120876,181.7137175142857,0.5783651328867714
-1.5007248989010986,200.00758052747253,178.99743194285713,0.710348852094911
-1.6821317494505488,200.29955997802196,176.74971548571426,0.7952215379047258
-1.7213844879120883,199.58252780219783,175.4831449714286,0.8145899044465131
-1.726813224175825,198.40538596703297,174.2300008285714,0.8167669809480133
-1.7246372329670334,197.19978074725273,173.05485948571427,0.8158664737022391
-1.6366592373626379,194.9806599230769,172.06743059999997,0.7945469729001503
-1.418285650549451,191.7742871648352,171.9182880571429,0.748832358533202
